id,category,type,registration_number,deletion_date,registration,country
1152164,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,2007,,OK-2007,CZ
1152395,AVREG_DATA.CATEGORIES.HELICOPTER,BELL 407,SOL,2016-07-07T23:00:00.000Z,OK-SOL,CZ
1152599,AVREG_DATA.CATEGORIES.AIRPLANE,SR22,EAC,2018-04-05T23:00:00.000Z,OK-EAC,CZ
1152993,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 172,ELP,2021-03-25T09:30:00.000Z,OK-ELP,CZ
1154123,AVREG_DATA.CATEGORIES.AIRPLANE,B 737,TVS,,OK-TVS,CZ
1154125,AVREG_DATA.CATEGORIES.AIRPLANE,B 737,TVR,,OK-TVR,CZ
1154682,AVREG_DATA.CATEGORIES.GLIDER,ASTIR CS,4253,,OK-4253,CZ
1154887,AVREG_DATA.CATEGORIES.AIRPLANE,WT9 Dynamic LSA,LEX,,OK-LEX,CZ
1155700,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,5700,2011-09-08T14:00:00.000Z,OK-5700,CZ
1156005,AVREG_DATA.CATEGORIES.AIRPLANE,A319-100,REQ,2022-11-01T09:00:00.000Z,OK-REQ,CZ
1156069,AVREG_DATA.CATEGORIES.POWERED_GLIDER,VENTUS,2230,,OK-2230,CZ
1156106,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 172,LTA,,OK-LTA,CZ
1156386,AVREG_DATA.CATEGORIES.AIRPLANE,L 410,IPL,,OK-IPL,CZ
1156529,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,2063,,OK-2063,CZ
1156534,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,8918,,OK-8918,CZ
1156707,AVREG_DATA.CATEGORIES.GLIDER,ASTIR CS,5433,,OK-5433,CZ
1156916,AVREG_DATA.CATEGORIES.AIRPLANE,PS-28 Cruiser,PSA,,OK-PSA,CZ
1157082,AVREG_DATA.CATEGORIES.GLIDER,ASTIR CS,7225,,OK-7225,CZ
1157093,AVREG_DATA.CATEGORIES.GLIDER,Janus,3112,,OK-3112,CZ
1157135,AVREG_DATA.CATEGORIES.GLIDER,LS 1-f,3131,2022-03-04T23:00:00.000Z,OK-3131,CZ
1157418,AVREG_DATA.CATEGORIES.GLIDER,ASW 15,2009,,OK-2009,CZ
1157535,AVREG_DATA.CATEGORIES.GLIDER,ASW 19,4481,2020-02-01T08:30:00.000Z,OK-4481,CZ
1157692,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB-S,9795,2010-10-19T23:00:00.000Z,OK-9795,CZ
1157895,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,7340,,OK-7340,CZ
1158010,AVREG_DATA.CATEGORIES.GLIDER,PW-6U,3658,,OK-3658,CZ
1158041,AVREG_DATA.CATEGORIES.GLIDER,LS 1-f,9439,2014-02-25T07:30:00.000Z,OK-9439,CZ
1158080,AVREG_DATA.CATEGORIES.HELICOPTER,R 44,UTA,2010-12-08T10:30:00.000Z,OK-UTA,CZ
1158125,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna FR 172,OBT,,OK-OBT,CZ
1158166,AVREG_DATA.CATEGORIES.GLIDER,ASW 15,7398,,OK-7398,CZ
1158394,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,6492,,OK-6492,CZ
1158397,AVREG_DATA.CATEGORIES.GLIDER,ASW 20,8709,,OK-8709,CZ
1158400,AVREG_DATA.CATEGORIES.GLIDER,ASTIR CS,7693,2020-04-08T13:00:00.000Z,OK-7693,CZ
1158409,AVREG_DATA.CATEGORIES.AIRPLANE,PIPER PA46,SVK,2014-06-24T10:00:00.000Z,OK-SVK,CZ
1158654,AVREG_DATA.CATEGORIES.HELICOPTER,R 22,ZYZ,2020-12-28T13:45:00.000Z,OK-ZYZ,CZ
1158894,AVREG_DATA.CATEGORIES.AIRPLANE,Z 143,ZLI,2012-04-10T11:00:00.000Z,OK-ZLI,CZ
1158924,AVREG_DATA.CATEGORIES.GLIDER,Mini-Nimbus ,6737,,OK-6737,CZ
1159096,AVREG_DATA.CATEGORIES.GLIDER,Glasflügel Sailplanes,7485,,OK-7485,CZ
1159298,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,4731,,OK-4731,CZ
1159417,AVREG_DATA.CATEGORIES.AIRPLANE,Z 143,GLR,,OK-GLR,CZ
1159475,AVREG_DATA.CATEGORIES.POWERED_GLIDER,VENTUS,1723,,OK-1723,CZ
1159702,AVREG_DATA.CATEGORIES.GLIDER,LS8,3118,,OK-3118,CZ
1160319,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,0590,,OK-0590,CZ
1160547,AVREG_DATA.CATEGORIES.POWERED_GLIDER,VENTUS,7279,,OK-7279,CZ
1160959,AVREG_DATA.CATEGORIES.AIRPLANE,L 410,SDV,2011-01-31T07:00:00.000Z,OK-SDV,CZ
1161007,AVREG_DATA.CATEGORIES.GLIDER,ASW 15,3758,,OK-3758,CZ
1161302,AVREG_DATA.CATEGORIES.GLIDER,Phoebus A1,1268,,OK-1268,CZ
1161581,AVREG_DATA.CATEGORIES.AIRPLANE,Z 526,AFS,,OK-AFS,CZ
1161747,AVREG_DATA.CATEGORIES.GLIDER,LS 6,0606,,OK-0606,CZ
1161753,AVREG_DATA.CATEGORIES.HELICOPTER,R 22,AEB,,OK-AEB,CZ
1161901,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,0109,,OK-0109,CZ
1162042,AVREG_DATA.CATEGORIES.GLIDER,VENTUS,3833,,OK-3833,CZ
1162107,AVREG_DATA.CATEGORIES.HELICOPTER,BO 105,AAA,2019-03-19T10:00:00.000Z,OK-AAA,CZ
1162112,AVREG_DATA.CATEGORIES.HELICOPTER,BO 105,BBB,2019-03-19T10:00:00.000Z,OK-BBB,CZ
1162171,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 525,ILC,2014-09-17T13:45:00.000Z,OK-ILC,CZ
1162588,AVREG_DATA.CATEGORIES.GLIDER,AS-K13,2302,,OK-2302,CZ
1162609,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,6667,,OK-6667,CZ
1162823,AVREG_DATA.CATEGORIES.AIRPLANE,Z 242,GUR,2014-04-02T10:00:00.000Z,OK-GUR,CZ
1162835,AVREG_DATA.CATEGORIES.AIRPLANE,Z 143,TUT,,OK-TUT,CZ
1162856,AVREG_DATA.CATEGORIES.GLIDER,ASW 19,3761,,OK-3761,CZ
1162897,AVREG_DATA.CATEGORIES.GLIDER,ASTIR CS,7430,,OK-7430,CZ
1162946,AVREG_DATA.CATEGORIES.GLIDER,Phoebus B1,2101,,OK-2101,CZ
1163235,AVREG_DATA.CATEGORIES.GLIDER,SZD 55-1,3617,2021-04-12T14:00:00.000Z,OK-3617,CZ
1163407,AVREG_DATA.CATEGORIES.GLIDER,Phoebus B1,5252,,OK-5252,CZ
1163447,AVREG_DATA.CATEGORIES.AIRPLANE,Z 526,XRJ,,OK-XRJ,CZ
1163477,AVREG_DATA.CATEGORIES.GLIDER,ASW 15,0945,,OK-0945,CZ
1163699,AVREG_DATA.CATEGORIES.AIRPLANE,YAK-18T ,YAK,,OK-YAK,CZ
1163874,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,7101,,OK-7101,CZ
1163953,AVREG_DATA.CATEGORIES.AIRPLANE,PIPER PA42,OKS,2020-08-04T07:00:00.000Z,OK-OKS,CZ
1164072,AVREG_DATA.CATEGORIES.AIRPLANE,L 410,SDY,2011-02-27T23:00:00.000Z,OK-SDY,CZ
1164075,AVREG_DATA.CATEGORIES.GLIDER,ASW 19,2235,2020-06-24T13:30:00.000Z,OK-2235,CZ
1164117,AVREG_DATA.CATEGORIES.HELICOPTER,R 44,MCM,,OK-MCM,CZ
1164279,AVREG_DATA.CATEGORIES.GLIDER,L 13,0787,,OK-0787,CZ
1164282,AVREG_DATA.CATEGORIES.GLIDER,ASTIR CS,6606,,OK-6606,CZ
1164284,AVREG_DATA.CATEGORIES.GLIDER,NIMBUS,9918,,OK-9918,CZ
1164295,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,3706,,OK-3706,CZ
1164305,AVREG_DATA.CATEGORIES.GLIDER,ASTIR CS,6756,,OK-6756,CZ
1164738,AVREG_DATA.CATEGORIES.GLIDER,ASW 15,7986,,OK-7986,CZ
1165142,AVREG_DATA.CATEGORIES.HELICOPTER,BELL 206,FAL,2013-02-20T11:00:00.000Z,OK-FAL,CZ
1165171,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,5777,,OK-5777,CZ
1165237,AVREG_DATA.CATEGORIES.POWERED_GLIDER,HPH Glasflügel 304,1711,,OK-1711,CZ
1165259,AVREG_DATA.CATEGORIES.AIRPLANE,P.180 Avanti II,PIA,2014-07-09T10:30:00.000Z,OK-PIA,CZ
1165599,AVREG_DATA.CATEGORIES.GLIDER,DG-200/17,5990,,OK-5990,CZ
1165602,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,2802,,OK-2802,CZ
1165832,AVREG_DATA.CATEGORIES.GLIDER,VENTUS,3001,,OK-3001,CZ
1165852,AVREG_DATA.CATEGORIES.GLIDER,DG-100,3818,,OK-3818,CZ
1165930,AVREG_DATA.CATEGORIES.AIRPLANE,PS-28 Cruiser,RTC,2014-08-12T23:00:00.000Z,OK-RTC,CZ
1166054,AVREG_DATA.CATEGORIES.GLIDER,ASTIR CS,5080,,OK-5080,CZ
1166107,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,0484,,OK-0484,CZ
1166157,AVREG_DATA.CATEGORIES.AIRPLANE,L 410,ODJ,2011-04-12T11:00:00.000Z,OK-ODJ,CZ
